 [ID: 0, Preference: [13, 299], Assigned: [13, 299], Threshold: 2,
  ID: 1, Preference: [72, 314, 311, 173, 119, 245, 129], Assigned: [72, 119, 245], Threshold: 7,
  ID: 2, Preference: [129, 19, 11], Assigned: [], Threshold: 3,
  ID: 3, Preference: [173, 205, 229, 180], Assigned: [173], Threshold: 4,
  ID: 4, Preference: [91, 29, 5], Assigned: [91, 29], Threshold: 3,
  ID: 5, Preference: [64, 50, 306], Assigned: [50, 306], Threshold: 3,
  ID: 6, Preference: [31, 38, 118], Assigned: [31, 118], Threshold: 3,
  ID: 7, Preference: [169, 205, 269, 141, 84, 49], Assigned: [], Threshold: 6,
  ID: 8, Preference: [36, 163, 258, 96, 194, 77, 254], Assigned: [163, 77], Threshold: 7,
  ID: 9, Preference: [45, 300, 244, 74], Assigned: [300], Threshold: 4,
  ID: 10, Preference: [131, 302, 125, 64, 80], Assigned: [131], Threshold: 5,
  ID: 11, Preference: [61, 302, 201], Assigned: [201], Threshold: 3,
  ID: 12, Preference: [176, 279, 147], Assigned: [176, 279, 147], Threshold: 3,
  ID: 13, Preference: [314, 186, 303, 143, 8, 32, 77, 33], Assigned: [314, 186, 143, 8], Threshold: 8,
  ID: 14, Preference: [136, 28, 80, 317, 187], Assigned: [28, 187], Threshold: 5,
  ID: 15, Preference: [51, 163, 253, 18, 207, 7, 62], Assigned: [163, 18, 207], Threshold: 7,
  ID: 16, Preference: [253, 144, 177, 176], Assigned: [], Threshold: 4,
  ID: 17, Preference: [96, 87, 200, 246], Assigned: [96, 200, 246], Threshold: 4,
  ID: 18, Preference: [169], Assigned: [], Threshold: 1,
  ID: 19, Preference: [206, 86, 25], Assigned: [206, 86, 25], Threshold: 3,
  ID: 20, Preference: [65, 205, 221, 163, 98], Assigned: [205, 163], Threshold: 5,
  ID: 21, Preference: [273, 172, 167, 216], Assigned: [273, 172, 216], Threshold: 4,
  ID: 22, Preference: [93, 17], Assigned: [17], Threshold: 2,
  ID: 23, Preference: [54, 203, 308, 134], Assigned: [], Threshold: 4,
  ID: 24, Preference: [111, 101, 142], Assigned: [111, 142], Threshold: 3,
  ID: 25, Preference: [195, 256, 108, 269, 267], Assigned: [], Threshold: 5,
  ID: 26, Preference: [250, 111], Assigned: [250, 111], Threshold: 2,
  ID: 27, Preference: [92, 29, 50, 175, 237], Assigned: [92, 29, 50, 175], Threshold: 5,
  ID: 28, Preference: [179, 222, 249, 21], Assigned: [179, 222, 249, 21], Threshold: 4,
  ID: 29, Preference: [250], Assigned: [], Threshold: 1,
  ID: 30, Preference: [24, 127, 160, 74], Assigned: [24, 127], Threshold: 4,
  ID: 31, Preference: [314, 112, 218, 0, 318, 165], Assigned: [218, 0], Threshold: 6,
  ID: 32, Preference: [212, 11], Assigned: [212, 11], Threshold: 2,
  ID: 33, Preference: [21, 109, 92, 185, 101], Assigned: [109, 185], Threshold: 5,
  ID: 34, Preference: [319, 212, 138, 277, 105, 31, 47], Assigned: [], Threshold: 7,
  ID: 35, Preference: [309, 130, 275, 96, 87, 85], Assigned: [130, 87], Threshold: 6,
  ID: 36, Preference: [111, 164, 104, 105, 256, 243], Assigned: [111, 164], Threshold: 6,
  ID: 37, Preference: [254, 231, 295, 64], Assigned: [231], Threshold: 4,
  ID: 38, Preference: [221, 120, 211, 26, 292], Assigned: [], Threshold: 5,
  ID: 39, Preference: [279, 183, 51], Assigned: [183], Threshold: 3,
  ID: 40, Preference: [308, 257, 163, 137], Assigned: [308, 257, 163, 137], Threshold: 4,
  ID: 41, Preference: [65, 130], Assigned: [130], Threshold: 2,
  ID: 42, Preference: [304, 42, 246, 208, 255], Assigned: [304, 42, 246, 208], Threshold: 5,
  ID: 43, Preference: [183, 96, 13, 146], Assigned: [183, 13], Threshold: 4,
  ID: 44, Preference: [80, 114, 314], Assigned: [114], Threshold: 3,
  ID: 45, Preference: [149, 19, 127, 177], Assigned: [149], Threshold: 4,
  ID: 46, Preference: [117, 21, 97, 171, 233], Assigned: [117, 21, 171, 233], Threshold: 5,
  ID: 47, Preference: [281, 200, 257, 246], Assigned: [257], Threshold: 4,
  ID: 48, Preference: [26, 289, 61, 72], Assigned: [289, 72], Threshold: 4,
